Date,SP500,AAPL,AIG,AMZN,AVGO,BAC,BRK-B,C,CSCO,CVX,GE,GOOGL,IBM,INTC,JNJ,JPM,KO,LLY,META,MO,MRK,MSFT,NVDA,PFE,PG,T,TSLA,TWX,UNH,V,WFC,WMT,XOM,HD,MA,ORCL,VZ
2001-02-14,96.4021601084,90.1734104061,101.1761938377,83.3935018051,,94.3887030844,103.2444444441,96.0940897932,78.4641068445,103.8664745419,100.5652173925,,102.8821315364,92.2829072308,102.7058949852,93.0896526644,102.5862068972,98.1596620913,,104.6136363629,96.8970552426,95.5987717517,92.3728813569,100.3543743302,102.5751670380,97.2078593590,,92.3325722991,101.0459138453,,97.6121141530,93.3098591563,100.2587727049,94.8547717835,,85.8369098714,94.9954504108
2001-02-15,97.1929134998,92.7745664758,101.8819101393,83.7545126355,,94.5559271643,103.1999999996,96.8463641212,82.3038397324,103.3220375758,104.3043478271,,104.3837994864,96.8463476982,101.4925373133,92.9441716674,100.6379310350,95.8291978774,,104.5227272719,95.0352883896,96.3152507690,109.3220338992,98.2451562852,102.8118040095,97.2078593590,,95.0342465761,99.7163623471,,96.5055329069,91.5492957758,98.5505629475,92.5518672195,,87.5536480689,94.8316651516
2001-02-16,95.3569117954,87.8612716778,101.8819101393,79.0613718412,,95.5035302860,103.4666666665,96.7209850662,75.4590984973,104.7133764889,102.1739130442,,102.7927465395,92.9589724847,101.8480844182,94.5444626291,102.3448275870,92.9638730235,,105.7499999987,94.0496471145,93.8587512805,115.2542372890,100.4875881012,104.1759465486,98.6970010346,,92.0091324210,100.8863676649,,97.2820811500,92.1830985924,100.3662824099,89.2116182572,,82.4034334767,95.5777979998
2001-02-20,93.7028761411,84.6820809260,99.5059985886,72.2021660648,,91.2671869196,101.6444444442,91.7058228778,69.6160267109,104.6528834927,103.6739130438,,99.6642716447,85.0152057456,103.4642076238,90.8346972173,100.8103448279,93.8298378678,,108.9318181800,94.7919201733,91.5046059376,103.7530266347,99.5772939980,105.3869710473,100.8686659776,,85.5213089813,100.3368197124,,94.5059211811,94.0140845079,100.1034809091,91.4730290457,,79.3991416315,93.6305732495
2001-02-21,91.9743090428,87.2832369955,95.6245589272,68.9530685919,,88.7216648087,101.5111111112,86.5115477538,67.1118530883,103.9632633352,102.8260869564,,96.0888717653,83.1560262955,104.4123332380,86.1065648298,94.6896551725,93.9317160848,,109.2272727250,95.7775614480,92.1187308100,108.4745762718,99.4884848174,106.9042316261,98.2419855224,,84.4748858454,100.1240914730,,93.2246165804,88.3978873243,99.7690062715,84.9585062238,,78.9699570818,88.9899909015
2001-02-22,91.7978776619,86.9942196543,96.5067043047,68.9530685919,,89.6506874770,101.6444444442,87.0488865594,70.6176961600,104.1447423240,102.3913043477,,97.3223847235,81.1278305324,103.9921412047,87.8341516635,91.3620689659,94.5429853868,,109.1136363612,94.5485519570,90.3787103391,113.0750605338,100.1101490829,105.9298440986,101.1995863499,,85.4261796048,97.6068073034,,93.4769947593,87.4999999999,100.5932473432,82.9875518669,,80.2575107302,89.1719745234
2001-02-23,91.2891401116,86.9942196543,95.0952717005,68.2310469312,,91.3043478259,101.1111111103,86.3324348186,72.1202003333,102.1847692461,100.3913043482,,92.9603968709,80.9588142191,102.8824032700,85.5610110929,89.6551724146,96.7206322752,,106.8636363613,93.7941104871,92.9375639726,105.2663438262,99.5106871126,104.4404231633,102.8335056881,,82.3820395740,96.3127105123,,94.0982333533,88.5211267604,99.7451152253,83.0082987549,,75.5364806873,89.3903548690
2001-02-26,92.8906200601,90.1734104059,95.8597976945,68.9530685917,,94.7231512443,103.6448888882,90.0938064601,69.6160267108,102.3057552383,104.3043478268,,94.1224018318,79.7757000235,103.1625312924,88.2887797778,90.4655172423,98.5544401813,,105.6818181792,96.5320029183,97.5435005134,102.9055690079,100.4653858063,98.9838530073,104.0330920372,,87.7473363780,99.6099982277,,96.2531547280,89.9119718310,100.1034809086,90.7676348542,,79.6137339065,92.7206551424
2001-02-27,92.1857565365,89.5953757238,99.5295224653,67.8700361009,,95.5592716459,104.9333333328,89.1982417838,64.1068447407,103.6849955524,104.3478260877,,91.7000684135,78.4235695148,103.3780143869,86.5611929439,89.6551724150,99.3312615863,,109.6818181796,97.2377707446,97.2364380774,96.7312348674,100.3765766256,98.4131403123,104.6122026890,,85.0456621007,101.7727353314,,97.2044263261,89.7711267609,98.3116524910,92.5311203315,,74.4635193145,92.5386715207
2001-02-28,90.8818347056,84.3930635849,96.2561750174,58.8447653431,,93.8498699365,103.9555555547,88.0877415846,63.2721202000,103.6366011552,101.0869565224,,89.2956119943,77.2404553193,104.8648477360,84.8517912345,91.4310344842,101.1905390469,,109.4999999973,97.5906546582,96.6223132057,86.5617433417,99.9103284259,98.1347438762,98.6556359877,,83.7709284627,104.9991136329,,96.3696369651,88.1866197186,96.8184621432,88.1742738589,,65.2360515030,90.0818926305
2001-03-01,90.9785836681,86.7052023129,96.6680290673,60.2888086643,,92.7037554089,103.9111111107,87.1384430276,65.4424040066,105.0642358663,99.8043478271,,94.7927893091,78.7616021420,106.7503248092,83.8334242587,90.8620689672,100.5792697452,,110.3409090885,97.0430761718,97.2108495410,93.4019370463,97.9121218574,95.5595768385,94.1054808689,,83.7138508374,104.6091118604,,96.2143273160,85.1056338028,97.2365554402,86.0995850626,,73.3905579408,88.1528662432
2001-03-02,90.4619094125,89.0173410416,96.7857016526,57.7617328523,,92.1588812892,103.1555555553,85.9742089480,59.2654424040,107.0121103451,96.8913043489,,91.4497904218,79.2686510828,106.8257438923,83.2878705218,90.6034482775,101.0249869450,,112.9545454521,97.5298126039,92.8352098277,84.4128329299,96.8242093924,96.9515590212,96.3185108589,,80.0228310505,107.7645807490,,97.3985633871,86.1619718308,99.3986950640,86.2033195027,,57.9399141638,90.1000909927
2001-03-05,91.0053371978,94.2196531802,96.5503564816,72.9241877261,,92.2152475779,105.3333333329,86.4219912860,61.6444073456,109.3471399997,98.3478261768,,93.7738003435,82.1419284138,106.1038755277,85.0336424803,86.5517241394,101.1905390480,,112.1136363610,96.7753711335,94.0634595720,85.2300242134,97.3126598874,97.6614699348,93.9193381600,,83.3333333335,106.3641198378,,96.7384973806,85.1584507040,100.1632085223,85.9543568473,,58.3690987133,87.5887170161
2001-03-06,91.9153093630,99.4219653194,95.2912598160,68.5920577625,,94.4323215826,105.2888888883,87.1026204403,64.1068447410,109.4318301939,99.0895799674,,94.7480968104,85.1842220590,104.2938175375,87.2158574281,85.8620689669,99.2803224793,,110.9772727244,94.2443416860,97.3387922231,93.4624697339,95.6918923369,96.1163697117,95.1602895561,,88.5464231360,107.2682148564,,96.0396039615,87.2359154923,99.8645704527,85.8921161835,,60.5150214600,87.5705186541
2001-03-07,92.5262674721,98.2658959549,96.5856582577,70.7581227445,,99.1107235078,105.4222222213,90.3624758632,64.1068447410,110.5569999234,100.3112920937,,96.1335642638,89.0715972715,102.1389865971,91.3802509545,86.9482758635,97.7648840013,,113.7272727239,90.9467023411,99.3858751304,100.9685230028,93.1386283883,95.3786191552,90.9410548095,,86.1872146127,107.2504875031,,99.4758299373,89.2605633797,100.5932473426,90.7515831049,,63.9484978547,86.9153776166
2001-03-08,92.7382458315,96.2427745680,98.5860922124,67.5090252714,,100.9332334943,106.0444444432,90.8998146696,60.9348914854,112.4564800055,100.0713129258,,95.1682062967,89.9166788392,105.4466520909,91.3620658295,88.6206896567,98.5671749605,,115.5681818148,91.4234390869,97.0317297874,104.3583535116,93.2496398640,98.8307349686,94.0227507765,,84.6651445975,109.0232228338,,100.3882741231,90.9330985906,102.5523130788,92.8698122759,,60.0858369107,89.6269335765
2001-03-09,90.4421202104,93.6416184983,96.1620369490,70.7581227446,,98.6410044391,105.4644444434,87.9981851172,55.0918196990,112.2508038184,95.5771576040,,88.7503635125,79.6066837087,104.1860759902,89.0161847604,88.7931034496,100.6047393012,,117.6136363597,92.5236008084,92.8352098281,96.9733656184,94.2487431479,96.2416481087,93.0713547057,,81.5639269417,108.1191278148,,98.0198019819,89.4014084499,102.7195503977,92.4544732231,,56.2231759662,86.8789808919
2001-03-12,86.5372717402,86.1271676311,91.9022893501,61.3718411563,,96.9875933172,102.9333333320,84.3621925300,50.2504173618,111.4401976687,86.3925003676,,85.3537336267,75.0432432417,102.3005989169,82.7241316597,86.3793103461,99.9680004453,,112.7272727235,90.6411018625,85.0562947822,93.4624697345,89.5862611551,95.0027839656,92.8438469502,,74.7146118730,105.7613898254,,92.7975150470,85.0528169008,100.0556988177,87.3458028699,,52.1459227472,86.3694267517
2001-03-13,87.8391174131,90.4624277468,92.7142301903,63.5379061385,,101.9290379207,102.4888888878,86.6727493954,57.0951585969,109.6375063811,92.2828981198,,87.9458985397,79.4376673956,101.4386665404,86.1974904526,84.3620689670,99.7133049028,,113.7045471170,89.1497715281,88.7410440147,104.6004842629,88.5871578706,94.8496659257,92.9265770430,,77.3592085242,104.4141109744,,96.0007765495,85.9154929570,99.5062047694,88.6748878394,,58.1545064384,89.4995450410
2001-03-14,85.5702709313,94.5086705210,89.0781472950,61.3718411566,,97.2318472329,97.4222222214,80.4217079528,54.0901502495,108.3187590636,89.5122295476,,84.8799931428,78.5925858277,100.4689926171,79.5599199852,82.4931246702,97.9813752137,,110.3508372430,87.9273696147,88.4339815789,110.5326876525,86.5889513019,92.7060133648,87.0941054817,,76.1796042622,102.9959227104,,90.3902154931,83.0985915482,98.7178002656,86.4320569523,,55.1502145925,85.3503184713
2001-03-15,86.0741413365,91.0404624282,92.6671611554,62.8158844776,,98.1712853706,100.3999999991,83.1084019822,54.2570951575,107.3145753262,89.6213109873,,85.4163031244,77.0714390052,100.5767341642,82.3058737946,82.4585145907,96.4532019590,,108.5591292276,90.5188616710,87.9222108519,115.9806295416,85.6786571987,90.3953229421,88.5625646335,,77.2260273980,102.6591029978,,94.5835760059,84.2429577453,99.0881114720,89.7132354719,,50.4291845496,87.4431301180
2001-03-16,84.3857518375,90.7514450875,91.7846167638,63.5379061380,,96.5742405372,96.0888888876,81.4963855647,53.2554257085,105.8627434166,88.5741291650,,80.5358822891,75.3812758693,99.1114491239,81.0692853241,84.1890185698,94.7976809328,,110.6035140143,87.3406166966,89.3551688863,115.4963680409,82.9699771834,90.0612472178,87.1561530509,,74.8668188746,98.9540861563,,92.9722384019,82.6232394356,97.5949211240,87.7611419222,,48.2832618028,86.1328480433
2001-03-19,85.8747303031,95.0867052035,90.6078909079,60.6498194957,,99.5240762888,96.0444444432,82.9292890470,55.5926544233,107.7501248993,89.6649435639,,82.7705072142,73.1840637926,99.0683525054,82.1058374243,83.7563925747,96.7843061643,,108.3064524567,88.0985058827,88.9457523048,122.1549636821,83.4806299730,91.7316258371,89.0589451916,,75.9132420104,100.6027300136,,93.2440302873,83.4154929566,97.0693181212,88.2595487859,,53.0042918459,88.9535941765
2001-03-20,83.8086377318,91.0404624288,90.6667272008,59.2057761743,,96.3675641465,95.5555555545,79.3470303406,50.9181969945,109.6496049810,87.3742333265,,78.9269523433,66.5924275622,97.8293247146,77.4504455348,82.0778037156,97.4210450208,,103.1610345670,85.8737344007,86.2845445260,110.7748184029,82.6369427551,91.7316258371,84.5915201661,,73.8013698644,100.6027300136,,90.9532129699,84.2957746468,96.3525867544,87.1173663899,,49.3562231764,85.6050955410
2001-03-21,82.3096253786,93.0635838159,88.8310348656,57.7617328532,,95.7287462129,95.9555555544,75.6752151671,51.5859766273,108.5002380528,85.0835230899,,79.6241553196,69.1276722663,93.9829514849,73.1042007633,78.3053050418,94.5175158357,,101.7598270164,83.0744340194,81.9856704212,119.0072639235,79.8838581493,87.9732739436,82.9782833508,,71.9939117211,96.2595284533,,87.9440885283,85.1760562838,95.3372173177,86.1828535204,,50.6437768244,83.9126478616
2001-03-22,81.9766148922,100.0000000009,88.3956462991,58.8447653442,,93.3237845812,95.2893333322,72.7198517344,52.7545909844,105.8627434167,82.2474056538,,79.6420323191,77.5784879466,94.5970783033,70.7583196939,79.1186419117,93.4095902258,,98.5439408357,85.2136373678,88.4339815777,130.9927360787,79.1955869980,87.3468819618,83.7849017585,,69.9581430759,93.4231519241,,85.4203067386,82.7076961347,92.8167120109,84.6460990239,,53.2188841207,83.7124658782
2001-03-23,83.6086958327,106.3583815039,88.7839658319,58.8447653442,,99.1670897963,98.5777777763,76.7498927786,49.9165275456,104.8948554772,87.2433355993,,83.5749721868,77.9165205734,95.0388186459,75.8501545728,78.7379310366,92.4417471639,,99.6924716151,84.3212839714,92.6305015365,129.7820823254,83.3252139064,83.7973273960,86.5770423995,,75.1902587532,96.6140755190,,88.1964667076,83.8713516337,91.8610701880,82.3825011843,,54.5064377689,85.4413102820
2001-03-26,84.5520021600,100.7167630068,91.3962972317,63.1913357411,,98.6410044391,98.3555555539,79.1679174056,47.7462437393,104.5802918964,87.7669265111,,85.2732871292,76.5643900642,91.9897328642,76.5775595553,77.6996286490,94.7340070470,,103.9420354973,87.3772887545,91.8116683733,136.8038740927,86.0116916265,84.1035634762,85.3154084799,,77.7968036541,99.4504520485,,89.6913220753,87.4504738495,93.4737157635,85.8713492300,,53.8712446357,87.3521383072
2001-03-27,86.7144126941,105.7572254344,93.2202223080,67.2346570407,,102.3611794632,100.7111111096,83.1979584504,48.4140233722,106.2619971920,91.4320628907,,88.9380720056,79.4376673956,89.6948379121,78.8507001261,80.6587904531,97.0644712616,,108.4902173823,89.9810048298,95.3940634601,131.8401937054,88.7647762323,86.5534521175,90.7962771457,,81.8112633197,99.8759085282,,94.3311978276,88.6670227799,96.3286957081,90.2531762406,,57.1673819747,91.1919927200
2001-03-28,84.6058403533,102.5202312149,93.1613860152,62.3826714813,,102.2484468863,95.8666666656,80.7799338237,42.0701168613,104.7738694845,90.6466765239,,84.3883756591,72.8460311653,92.9594067877,77.3777050360,79.5166578271,98.5162358543,,106.6066269052,91.8635037764,90.9928352099,131.9309927363,88.6537647565,86.4003340778,87.2595656668,,77.5494672767,99.4504520483,,94.4670937698,87.5562607128,93.9515366742,89.7755363298,,51.8454935628,85.8780709726
2001-03-29,84.2162217110,104.1849710998,91.9140566079,57.7617328533,,99.8810627799,93.5555555547,80.0634820826,40.7345575957,104.5560946981,90.3194322046,,84.9515011406,71.8319332836,95.2219792754,78.1960356412,77.0420371374,96.4022628513,,107.5713927600,90.7022219588,90.6857727737,133.8983050850,88.7869785276,85.2589086880,89.9276111685,,77.5304414013,102.4995568168,,93.2440302868,89.2488505295,93.5214978542,88.5918200289,,49.8540772536,87.7161055491
2001-03-30,85.1244488523,102.0578034700,94.7264314034,59.0902527089,,102.8684760575,96.7111111100,80.5649983012,42.2370617692,106.2257013938,91.3229814512,,85.9704901058,71.1558680288,94.2415311973,81.6512093089,78.1495596842,97.6248014550,,108.9955709262,92.7803052110,89.5598771747,125.7566585955,90.9183988673,87.1380846349,92.3061013441,,76.3888888899,105.1068305406,,96.0396039617,89.0372768029,96.7587345283,89.5055659457,,51.4334763952,89.7179253850
2001-04-02,84.0636319824,99.8381502904,97.6094097506,52.5631768965,,101.4781076135,94.4444444434,81.8546114352,40.2337228710,105.1005316633,91.1920837233,,84.6118381518,69.7614834419,94.0799188768,81.1056555716,79.3436074295,96.0966281998,,106.1012733631,90.7633420547,91.4022517907,120.4600484266,86.4779398262,85.7461024526,90.5067218199,,70.7191780833,103.7588522886,,96.4667054954,89.2841128180,95.0863613387,88.3633835498,,52.6008583695,88.5350318453
2001-04-03,81.1724216627,93.5953757236,94.3851809049,49.8483754523,,98.1712853700,93.1999999988,78.2723527289,36.7278797993,104.0479535288,86.5670306732,,80.8040372798,67.6065254436,92.7762461573,75.6501182014,77.2843076950,95.5235632291,,102.2422099462,89.0030833000,87.4104401222,124.4552058121,86.6333558929,85.0501113610,89.1830403306,,64.4977168960,103.2799652776,,95.0300912458,86.7275969495,93.0556224658,88.4672183129,,45.4935622322,86.6242038201
2001-04-04,80.9526274883,90.1734104058,90.4196147707,48.5198555965,,94.5262653967,96.1777777764,76.4812233762,36.5609348910,106.1047154008,86.3925003696,,82.2341972313,61.1839055265,93.6381785339,74.2498636101,78.3053050422,97.0517364843,,104.7919482755,91.0444944947,85.0562947792,111.6222760296,88.2541234430,84.7299554586,90.9617373314,,66.8759512946,106.1710238971,,89.2836342472,87.9265147364,94.0112642883,87.8442097334,,46.9012875543,88.9899908992
2001-04-05,84.4897437007,96.5086705219,91.1256502844,52.6787003617,,97.4197348606,100.6666666656,80.6008208884,39.8998330544,108.5002380515,91.8465723625,,87.7850055444,69.2966885795,95.7606870103,77.9357669410,78.3918302414,98.2106012030,,106.1931558254,92.6336169818,92.9375639705,121.9128329302,90.5853644396,85.6765033432,91.9131334016,,75.5327245064,106.4193356803,,92.4674820437,89.1078013791,96.6751158685,91.2915238744,,50.6094420608,90.0818926280
2001-04-06,82.8209173917,95.2138728338,90.0783642722,48.3465703975,,93.1734744794,98.8888888879,76.5707798440,36.3939899825,107.9437024857,89.8612901571,,87.5526045522,63.8881665439,97.3875843707,74.0664853355,77.8726790475,98.6945227336,,107.3876278355,93.4159542060,92.0163766628,121.4285714287,91.2070287055,85.8574610269,90.0853153909,,74.7716894988,104.5392607496,,89.7883906054,90.3419814534,98.0727420335,90.9177187269,,47.5879828331,90.6915379926
2001-04-09,83.4932877286,94.9826589613,89.6429757059,64.5776173288,,95.0711395174,98.2222222216,76.7140701923,38.7045075116,110.7021831142,91.6284094832,,85.8095971105,62.7388556113,98.3033875206,74.1214988181,75.9691246711,99.2293833731,,107.9618932247,95.3473492287,93.5926305015,115.5254237286,93.1830329791,83.9922049017,90.1893400044,,75.0951293774,106.0291314488,,89.2253931292,88.6846539244,98.5625084679,87.6157732549,,48.2403433482,92.1587418426
2001-04-10,85.7629541615,101.9190751469,90.7020289761,69.3718411553,,97.5512562003,95.5999999993,81.3172726294,42.3639398987,112.2750010160,95.6207901820,,88.1872380302,66.9845454090,99.1545457421,79.4027931429,75.5364986764,99.7897135668,,109.2712183123,95.8240859748,97.7359263053,126.4309927355,91.0294103438,81.7093541224,89.4403627864,,76.1225266378,104.9117284238,,91.7103475068,89.6367356960,100.3543368849,89.3186633726,,51.3991416317,93.6076056442
2001-04-11,85.5812088674,100.8092485568,90.5961236490,76.9386281588,,98.7349482537,95.5555555545,83.0009342209,46.4774624362,109.8552811663,94.3990780553,,87.0878025668,74.4212632076,97.8724213323,82.0434403052,76.3671405860,97.9559056603,,105.0675956615,94.3083076021,98.3254861823,134.0629539944,88.8091808234,82.0991091339,85.7162816187,,78.3866057855,102.5527664829,,91.0502815003,88.5612359164,97.8816136690,86.1828535218,,53.3218884127,92.5255428045
2001-04-12,86.8743662134,103.6763005798,91.5492715920,84.7364620937,,99.4864987640,94.6666666658,84.7204184000,48.0267111839,111.0651410911,97.5188072349,,85.9883671040,76.0438198182,97.9909370341,83.1987234384,77.1285623365,98.6181140708,,105.4121548947,97.1809520982,101.8300921188,136.0774818392,90.3633414878,81.8485523413,85.6746717736,,80.3272450547,103.6346963952,,92.7392739290,87.6267852885,97.9532868053,86.4943578115,,54.3175965671,95.5149706497
2001-04-16,86.5939639937,99.1445086718,91.2550901279,81.0397111916,,98.5470606267,95.1111111101,84.0935231262,45.9432387298,113.4848609401,97.4097257953,,86.4799845877,71.1220647663,99.7686725599,83.4371151959,78.5821856788,100.6047393027,,106.9511861388,96.6919913330,99.5537359262,132.7651331711,90.8073873916,82.3357461050,87.3598705138,,82.4010654504,103.2799652758,,91.5356241526,86.4807609341,100.9993951149,86.1828535213,,54.7982832622,95.3682502647
2001-04-17,87.4843624568,94.3352601164,92.3729796914,85.1407942242,,97.7015663028,100.1333333325,85.8309185987,44.5008347231,112.8194379810,99.1768451206,,89.1168419986,70.4189569016,101.7618911804,83.1987234379,79.0840318324,103.0116121794,,109.8225130865,98.8311946815,100.6837256911,139.2736077471,94.1599339673,79.8997772851,89.8148513951,,83.5235920870,104.7166263078,,88.7206367719,86.8157526687,101.1905234796,87.0342985800,,55.6909871251,97.0188545964
2001-04-18,90.8916583493,105.3872832384,94.1498357339,95.5379061375,,103.6763928571,100.7555555544,89.6460241204,47.8931552573,113.0735085648,104.5000193855,,95.1950217938,84.5892846346,101.2231834448,90.0387331009,80.9010610103,101.7253996900,,107.5713927593,96.9364717156,107.1525076768,149.6561743329,90.8073873909,80.4287306544,86.8397474460,,93.2267884343,107.6254214832,,92.4092409264,92.9690218972,101.6922354359,94.7180710624,,61.5278969964,97.6790963294
2001-04-19,92.0333823079,118.9364161868,96.0796661376,92.3610108303,,105.9686219128,102.0444444437,90.0938064591,50.5108514174,112.2145080182,105.8308129517,,102.3190060538,87.8614404660,100.0380264272,89.4885982758,82.1989389946,101.6107866954,,106.8133624457,95.6773977454,111.4268167859,162.5181598056,88.3651349179,82.5714427892,86.0283554600,,94.9391172016,107.1287979165,,93.1275480509,92.5635055873,100.8799398868,95.6941178373,,69.7682403443,98.1192574845
2001-04-20,91.2466550861,115.7919075158,92.9613426198,91.1480144400,,103.3569838905,101.5555555545,88.5176126285,51.1519198646,112.8194379806,104.9363451454,,102.6407920427,87.6991848048,99.2407389795,87.6548155241,81.3336870051,102.0055647866,,108.3294230742,89.9810048302,112.9989764580,168.4455205796,90.4965552581,81.2269959593,83.2196908920,,92.6369863039,106.7918033540,,93.0498932268,91.1706452173,101.7400175266,95.9640882223,,67.8111587993,97.3122953665
2001-04-23,89.8797652228,112.1387283247,91.7728495050,93.5740072196,,103.2066737885,101.4222222216,86.8518623301,46.2904841386,114.5858334705,102.9728792280,,100.1111966279,81.9931940578,99.0144817306,86.7379241480,82.1124137960,102.3748733236,,110.1441017052,90.7633420547,111.7707267136,159.5544794182,91.0294103427,81.2970192320,81.6593216878,,90.5631659079,105.9581852245,,92.3121723956,91.7701041110,105.1206004734,95.9225543171,,58.8841201726,97.0371946441
2001-04-24,88.7874328002,111.1213872840,90.8432360790,90.5703971115,,102.3987569904,99.2888888886,87.2279994940,43.4323873104,114.0897909013,100.3331083834,,100.7100761080,78.8021660572,99.6717051676,87.1046806983,82.0085835569,100.6811479659,,110.1441017052,89.7976445432,110.6243602854,148.2615012093,89.9637001731,79.3223629513,82.5955432101,,89.8972602759,107.7673139313,,92.9916521087,88.3320310459,104.5113788111,93.4928208567,,58.2660944217,96.8537941628
2001-04-25,90.2034408823,114.3121387296,92.5612558288,92.9386281581,,103.1503075003,97.2444444439,88.2668545184,42.0166944893,115.3238480247,104.3036727948,,102.6586690420,78.5046973453,101.2770542186,87.0680050434,83.4102917800,103.5846771504,,116.4610209900,91.5090072214,114.1289662217,155.0799031468,90.8295896858,80.6107911628,84.8632797873,,94.1780821939,111.7403024636,,91.3414870925,89.3370062495,106.4226624560,95.5695161226,,59.2274678121,101.2003855690
2001-04-26,90.6349506114,114.1734104062,93.9615595972,89.1263537895,,103.5636602803,97.8666666664,88.6788142694,40.6277128533,118.3968922337,107.5542997030,,101.6128645768,77.4500355483,102.9470481975,88.9384634500,81.1606366072,103.6483510358,,116.9204333021,91.4967832021,113.2118730791,142.8571428569,94.3597546232,81.6471355937,85.1337437826,,94.1971080689,115.0570384253,,89.5554261336,90.3419814533,106.1359699092,98.2276860629,,58.0257510740,101.7689270611
2001-04-27,91.9984502926,121.1560693659,94.9617765749,88.2021660638,,106.9456375752,99.3333333329,91.1863953633,41.6694490802,117.9492440612,108.9723584213,,103.8653665005,81.6145975156,102.7638875673,91.4140701649,81.3336870050,105.4439546110,,117.3339043830,92.4747047324,109.9201637654,153.0266343826,95.7362969256,83.7898477283,87.1726262094,,95.1103500781,115.6778178838,,92.8363424609,93.1453333364,106.3868258880,99.8890422755,,58.8841201728,102.1540680719
2001-04-30,91.7395034576,117.8728323717,96.2561750162,91.1480144394,,105.2170714022,101.1111111104,88.0340077015,45.3555926526,116.8240743315,105.8744455291,,102.9178855322,83.5887080587,103.9490445844,87.9848964197,79.9319787824,108.2456055790,,115.1057546718,92.8658733447,110.9518935508,161.3559322039,96.1359382391,84.0979501264,85.8203062326,,96.0806697130,116.1389683388,,91.1861774447,91.2235386493,105.8373318406,97.8123470099,,55.4849785420,100.9986450398
2001-05-01,92.9866699619,119.9075144523,97.5505734574,97.5595667856,,106.0625657264,101.3333333329,90.2729193929,47.5459098477,116.6909897397,106.7034644722,,105.9301599312,84.3188585331,104.2938175354,89.3602334833,82.4239045119,109.0478965384,,119.6769071724,92.4135846365,114.9150460590,176.4261501211,96.8464116856,89.8818724245,88.8994347957,,98.8584474910,117.3450541437,,91.9044845693,94.3266199793,106.0762422959,102.2564748782,,55.0729613748,103.9697328363
2001-05-02,93.0675823067,122.9595375740,96.7268653586,98.8303249082,,105.4237477928,100.6666666661,90.6311452637,53.4223706155,111.3071130750,107.1179739438,,103.1502865249,86.3740969064,105.2850397680,90.9006109950,82.3200742729,110.0284743773,,117.1731100744,91.5701273161,114.2436028654,172.3777239716,95.8917129914,89.8398584609,88.1504575776,,98.1925418594,112.0950335839,,92.8751698730,93.5861119346,103.3287720563,101.3219620091,,58.9527897014,104.3548738470
2001-05-03,91.6945112742,115.4219653193,97.3152282865,96.7509025260,,105.1231275893,100.7111111101,91.5983551144,49.8430717843,110.9441550970,105.8089966652,,101.6307415762,82.2641610112,104.2507209166,89.8553548265,80.9010610101,108.6531184476,,118.5283763939,92.0101920048,112.2292732855,171.6222760296,93.8046972422,90.0079143142,86.9645769822,,96.3660578410,109.2571846320,,92.5824960188,93.6213742223,102.8509511448,100.7404873345,,56.4806866967,102.3374685527
2001-05-04,93.0212603309,119.0751445106,99.2568259492,101.4296028874,,105.9310443873,101.9111111104,91.2032249551,52.4607679445,112.9404239723,108.9287258449,,103.5614575114,83.5625190630,105.3281363868,92.7894072286,81.0395013287,109.5700224012,,121.6523801132,93.3548341089,115.8648925280,173.9854721550,96.4911749616,90.0079143142,87.6927492774,,99.3150684958,108.4590396138,,92.2898221641,93.4803250707,104.5830519475,102.9833182209,,58.6781115897,102.3374685527
2001-05-07,92.7959419994,115.4219653199,99.0685498120,97.7328519847,,105.6492129465,103.0666666658,90.9697389516,51.4190317174,113.9688049081,108.9941747091,,103.5972115101,84.3202102978,105.6944576464,90.2221113764,81.0221962889,110.5123959086,,119.4472010172,94.0027071233,116.8966223131,181.7917675539,97.1794461131,90.5400911841,89.3987529403,,99.1248097442,107.8382601554,,92.3678685251,91.8758909739,105.3475654056,101.9449705880,,57.9227467829,104.2264935096
2001-05-08,92.6340016757,113.6184971117,98.8449718989,93.4584837533,,104.6721972831,102.4888888877,89.4251392376,54.4373956571,113.4848609383,107.9469928863,,105.3312804889,85.1861431378,105.5328453256,87.5631263862,80.5895702943,109.5700224012,,117.1501394592,93.4404022431,118.0102354150,168.6392251816,97.7123011984,90.3300213674,88.3377018811,,98.8013698663,104.8407822006,,90.6898717584,91.6466861031,106.0045691581,103.8555302326,,58.5064377700,101.9706675902
2001-05-09,92.2295187934,110.8901734126,98.6802302788,86.7003610101,,104.0521681123,101.9111111095,88.8144835366,51.0984974934,115.4569326155,107.8379114461,,104.6869430041,80.9917809441,105.8560699671,86.7379241480,79.1878620715,108.8950792130,,118.0230228510,94.5161159270,115.2917093147,160.7360774826,98.6892021875,92.6968079740,87.9007985040,,98.9345509927,105.0004112040,,89.7533154231,90.9590714898,107.1752303907,100.7404873342,,58.5751072979,98.7061390233
2001-05-10,92.2162208700,106.3583815051,97.6682460423,84.4476534293,,104.8037186219,100.7999999987,89.0838904637,50.2971619345,115.1907634321,108.7105629651,,103.0939975554,78.5022240286,104.7678803419,87.1230185258,78.9282864745,108.2583403562,,120.1822607153,93.5381943969,114.6366427847,155.3317191296,97.1128392284,92.2066450670,88.7121904901,,99.7907153760,101.8433042452,,89.5972227011,94.1855708277,105.7656587029,102.2772418304,,56.2746781130,97.9541970500
