Date,Top 10 tickers,Top 10 stock indices
2023-12-06,"AAPL, MSFT, GOOGL, AMZN, NVDA, META, BRK-B, TSLA, LLY, V","0, 20, 10, 2, 21, 17, 5, 25, 16, 28"
2023-12-07,"AAPL, MSFT, GOOGL, AMZN, NVDA, META, BRK-B, TSLA, LLY, V","0, 20, 10, 2, 21, 17, 5, 25, 16, 28"
2023-12-08,"AAPL, MSFT, GOOGL, AMZN, NVDA, META, TSLA, BRK-B, LLY, V","0, 20, 10, 2, 21, 17, 25, 5, 16, 28"
2023-12-11,"AAPL, MSFT, GOOGL, AMZN, NVDA, META, TSLA, BRK-B, LLY, V","0, 20, 10, 2, 21, 17, 25, 5, 16, 28"
2023-12-12,"AAPL, MSFT, GOOGL, AMZN, NVDA, META, BRK-B, TSLA, LLY, V","0, 20, 10, 2, 21, 17, 5, 25, 16, 28"
2023-12-13,"AAPL, MSFT, GOOGL, AMZN, NVDA, META, BRK-B, TSLA, LLY, V","0, 20, 10, 2, 21, 17, 5, 25, 16, 28"
2023-12-14,"AAPL, MSFT, GOOGL, AMZN, NVDA, META, BRK-B, TSLA, LLY, V","0, 20, 10, 2, 21, 17, 5, 25, 16, 28"
2023-12-15,"AAPL, MSFT, GOOGL, AMZN, NVDA, META, TSLA, BRK-B, LLY, V","0, 20, 10, 2, 21, 17, 25, 5, 16, 28"
2023-12-18,"AAPL, MSFT, GOOGL, AMZN, NVDA, META, TSLA, BRK-B, LLY, AVGO","0, 20, 10, 2, 21, 17, 25, 5, 16, 3"
2023-12-19,"AAPL, MSFT, GOOGL, AMZN, NVDA, META, TSLA, BRK-B, LLY, AVGO","0, 20, 10, 2, 21, 17, 25, 5, 16, 3"
2023-12-20,"AAPL, MSFT, GOOGL, AMZN, NVDA, META, TSLA, BRK-B, LLY, AVGO","0, 20, 10, 2, 21, 17, 25, 5, 16, 3"
2023-12-21,"AAPL, MSFT, GOOGL, AMZN, NVDA, META, TSLA, BRK-B, LLY, AVGO","0, 20, 10, 2, 21, 17, 25, 5, 16, 3"
2023-12-22,"AAPL, MSFT, GOOGL, AMZN, NVDA, META, TSLA, BRK-B, LLY, AVGO","0, 20, 10, 2, 21, 17, 25, 5, 16, 3"
2023-12-26,"AAPL, MSFT, GOOGL, AMZN, NVDA, META, TSLA, BRK-B, LLY, AVGO","0, 20, 10, 2, 21, 17, 25, 5, 16, 3"
2023-12-27,"AAPL, MSFT, GOOGL, AMZN, NVDA, META, TSLA, BRK-B, LLY, AVGO","0, 20, 10, 2, 21, 17, 25, 5, 16, 3"
2023-12-28,"AAPL, MSFT, GOOGL, AMZN, NVDA, META, TSLA, BRK-B, LLY, AVGO","0, 20, 10, 2, 21, 17, 25, 5, 16, 3"
2023-12-29,"AAPL, MSFT, GOOGL, AMZN, NVDA, META, TSLA, BRK-B, LLY, AVGO","0, 20, 10, 2, 21, 17, 25, 5, 16, 3"
2024-01-02,"AAPL, MSFT, GOOGL, AMZN, NVDA, META, TSLA, BRK-B, LLY, V","0, 20, 10, 2, 21, 17, 25, 5, 16, 28"
2024-01-03,"AAPL, MSFT, GOOGL, AMZN, NVDA, META, TSLA, BRK-B, LLY, V","0, 20, 10, 2, 21, 17, 25, 5, 16, 28"
2024-01-04,"AAPL, MSFT, GOOGL, AMZN, NVDA, META, BRK-B, TSLA, LLY, V","0, 20, 10, 2, 21, 17, 5, 25, 16, 28"
2024-01-05,"AAPL, MSFT, GOOGL, AMZN, NVDA, META, BRK-B, TSLA, LLY, V","0, 20, 10, 2, 21, 17, 5, 25, 16, 28"
2024-01-08,"AAPL, MSFT, GOOGL, AMZN, NVDA, META, BRK-B, TSLA, LLY, V","0, 20, 10, 2, 21, 17, 5, 25, 16, 28"
2024-01-09,"AAPL, MSFT, GOOGL, AMZN, NVDA, META, BRK-B, TSLA, LLY, V","0, 20, 10, 2, 21, 17, 5, 25, 16, 28"
2024-01-10,"AAPL, MSFT, GOOGL, AMZN, NVDA, META, BRK-B, TSLA, LLY, V","0, 20, 10, 2, 21, 17, 5, 25, 16, 28"
2024-01-11,"AAPL, MSFT, GOOGL, AMZN, NVDA, META, BRK-B, TSLA, LLY, V","0, 20, 10, 2, 21, 17, 5, 25, 16, 28"
2024-01-12,"AAPL, MSFT, GOOGL, AMZN, NVDA, META, BRK-B, TSLA, LLY, V","0, 20, 10, 2, 21, 17, 5, 25, 16, 28"
2024-01-16,"MSFT, AAPL, GOOGL, AMZN, NVDA, META, BRK-B, TSLA, LLY, V","20, 0, 10, 2, 21, 17, 5, 25, 16, 28"
2024-01-17,"MSFT, AAPL, GOOGL, AMZN, NVDA, META, BRK-B, TSLA, LLY, V","20, 0, 10, 2, 21, 17, 5, 25, 16, 28"
2024-01-18,"MSFT, AAPL, GOOGL, AMZN, NVDA, META, BRK-B, TSLA, LLY, V","20, 0, 10, 2, 21, 17, 5, 25, 16, 28"
2024-01-19,"MSFT, AAPL, GOOGL, AMZN, NVDA, META, BRK-B, TSLA, LLY, V","20, 0, 10, 2, 21, 17, 5, 25, 16, 28"
2024-01-22,"MSFT, AAPL, GOOGL, AMZN, NVDA, META, BRK-B, TSLA, LLY, AVGO","20, 0, 10, 2, 21, 17, 5, 25, 16, 3"
2024-01-23,"AAPL, MSFT, GOOGL, AMZN, NVDA, META, BRK-B, TSLA, LLY, AVGO","0, 20, 10, 2, 21, 17, 5, 25, 16, 3"
2024-01-24,"AAPL, MSFT, GOOGL, AMZN, NVDA, META, BRK-B, TSLA, LLY, AVGO","0, 20, 10, 2, 21, 17, 5, 25, 16, 3"
2024-01-25,"AAPL, MSFT, GOOGL, AMZN, NVDA, META, BRK-B, TSLA, LLY, AVGO","0, 20, 10, 2, 21, 17, 5, 25, 16, 3"
2024-01-26,"MSFT, AAPL, GOOGL, AMZN, NVDA, META, BRK-B, LLY, TSLA, AVGO","20, 0, 10, 2, 21, 17, 5, 16, 25, 3"
2024-01-29,"MSFT, AAPL, GOOGL, AMZN, NVDA, META, BRK-B, LLY, TSLA, AVGO","20, 0, 10, 2, 21, 17, 5, 16, 25, 3"
2024-01-30,"MSFT, AAPL, GOOGL, AMZN, NVDA, META, BRK-B, LLY, TSLA, AVGO","20, 0, 10, 2, 21, 17, 5, 16, 25, 3"
2024-01-31,"MSFT, AAPL, GOOGL, AMZN, NVDA, META, BRK-B, LLY, TSLA, AVGO","20, 0, 10, 2, 21, 17, 5, 16, 25, 3"
2024-02-01,"MSFT, AAPL, GOOGL, AMZN, NVDA, META, BRK-B, LLY, TSLA, AVGO","20, 0, 10, 2, 21, 17, 5, 16, 25, 3"
2024-02-02,"MSFT, AAPL, GOOGL, AMZN, NVDA, META, BRK-B, LLY, TSLA, AVGO","20, 0, 10, 2, 21, 17, 5, 16, 25, 3"
2024-02-05,"MSFT, AAPL, AMZN, GOOGL, NVDA, META, BRK-B, LLY, TSLA, AVGO","20, 0, 2, 10, 21, 17, 5, 16, 25, 3"
2024-02-06,"MSFT, AAPL, GOOGL, AMZN, NVDA, META, BRK-B, LLY, AVGO, TSLA","20, 0, 10, 2, 21, 17, 5, 16, 3, 25"
2024-02-07,"MSFT, AAPL, GOOGL, AMZN, NVDA, META, BRK-B, LLY, TSLA, AVGO","20, 0, 10, 2, 21, 17, 5, 16, 25, 3"
2024-02-08,"MSFT, AAPL, GOOGL, AMZN, NVDA, META, BRK-B, LLY, TSLA, AVGO","20, 0, 10, 2, 21, 17, 5, 16, 25, 3"
2024-02-09,"MSFT, AAPL, GOOGL, AMZN, NVDA, META, BRK-B, LLY, TSLA, AVGO","20, 0, 10, 2, 21, 17, 5, 16, 25, 3"
2024-02-12,"MSFT, AAPL, GOOGL, AMZN, NVDA, META, BRK-B, LLY, TSLA, AVGO","20, 0, 10, 2, 21, 17, 5, 16, 25, 3"
2024-02-13,"MSFT, AAPL, GOOGL, AMZN, NVDA, META, BRK-B, LLY, TSLA, AVGO","20, 0, 10, 2, 21, 17, 5, 16, 25, 3"
2024-02-14,"MSFT, AAPL, GOOGL, NVDA, AMZN, META, BRK-B, LLY, TSLA, AVGO","20, 0, 10, 21, 2, 17, 5, 16, 25, 3"
2024-02-15,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, TSLA, AVGO","20, 0, 21, 10, 2, 17, 5, 16, 25, 3"
2024-02-16,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, TSLA, AVGO","20, 0, 21, 10, 2, 17, 5, 16, 25, 3"
2024-02-20,"MSFT, AAPL, NVDA, AMZN, GOOGL, META, BRK-B, LLY, TSLA, AVGO","20, 0, 21, 2, 10, 17, 5, 16, 25, 3"
2024-02-21,"MSFT, AAPL, GOOGL, NVDA, AMZN, META, BRK-B, LLY, TSLA, AVGO","20, 0, 10, 21, 2, 17, 5, 16, 25, 3"
2024-02-22,"MSFT, AAPL, GOOGL, AMZN, NVDA, META, BRK-B, LLY, TSLA, AVGO","20, 0, 10, 2, 21, 17, 5, 16, 25, 3"
2024-02-23,"MSFT, AAPL, NVDA, AMZN, GOOGL, META, BRK-B, LLY, TSLA, AVGO","20, 0, 21, 2, 10, 17, 5, 16, 25, 3"
2024-02-26,"MSFT, AAPL, NVDA, AMZN, GOOGL, META, BRK-B, LLY, TSLA, AVGO","20, 0, 21, 2, 10, 17, 5, 16, 25, 3"
2024-02-27,"MSFT, AAPL, NVDA, AMZN, GOOGL, META, BRK-B, LLY, TSLA, AVGO","20, 0, 21, 2, 10, 17, 5, 16, 25, 3"
2024-02-28,"MSFT, AAPL, NVDA, AMZN, GOOGL, META, BRK-B, LLY, TSLA, AVGO","20, 0, 21, 2, 10, 17, 5, 16, 25, 3"
2024-02-29,"MSFT, AAPL, NVDA, AMZN, GOOGL, META, BRK-B, LLY, TSLA, AVGO","20, 0, 21, 2, 10, 17, 5, 16, 25, 3"
2024-03-01,"MSFT, AAPL, NVDA, AMZN, GOOGL, META, BRK-B, LLY, TSLA, AVGO","20, 0, 21, 2, 10, 17, 5, 16, 25, 3"
2024-03-04,"MSFT, AAPL, NVDA, AMZN, GOOGL, META, BRK-B, LLY, AVGO, TSLA","20, 0, 21, 2, 10, 17, 5, 16, 3, 25"
2024-03-05,"MSFT, AAPL, NVDA, AMZN, GOOGL, META, BRK-B, LLY, AVGO, TSLA","20, 0, 21, 2, 10, 17, 5, 16, 3, 25"
2024-03-06,"MSFT, AAPL, NVDA, AMZN, GOOGL, META, BRK-B, LLY, AVGO, TSLA","20, 0, 21, 2, 10, 17, 5, 16, 3, 25"
2024-03-07,"MSFT, AAPL, NVDA, AMZN, GOOGL, META, BRK-B, LLY, AVGO, V","20, 0, 21, 2, 10, 17, 5, 16, 3, 28"
2024-03-08,"MSFT, AAPL, NVDA, AMZN, GOOGL, META, BRK-B, LLY, AVGO, TSLA","20, 0, 21, 2, 10, 17, 5, 16, 3, 25"
2024-03-11,"MSFT, AAPL, NVDA, AMZN, GOOGL, META, BRK-B, LLY, AVGO, V","20, 0, 21, 2, 10, 17, 5, 16, 3, 28"
2024-03-12,"MSFT, AAPL, NVDA, AMZN, GOOGL, META, BRK-B, LLY, AVGO, TSLA","20, 0, 21, 2, 10, 17, 5, 16, 3, 25"
2024-03-13,"MSFT, AAPL, NVDA, AMZN, GOOGL, META, BRK-B, LLY, AVGO, V","20, 0, 21, 2, 10, 17, 5, 16, 3, 28"
2024-03-14,"MSFT, AAPL, NVDA, AMZN, GOOGL, META, BRK-B, LLY, AVGO, V","20, 0, 21, 2, 10, 17, 5, 16, 3, 28"
2024-03-15,"MSFT, AAPL, NVDA, AMZN, GOOGL, META, BRK-B, LLY, AVGO, V","20, 0, 21, 2, 10, 17, 5, 16, 3, 28"
2024-03-18,"MSFT, AAPL, NVDA, AMZN, GOOGL, META, BRK-B, LLY, AVGO, V","20, 0, 21, 2, 10, 17, 5, 16, 3, 28"
2024-03-19,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, V","20, 0, 21, 10, 2, 17, 5, 16, 3, 28"
2024-03-20,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, V, AVGO","20, 0, 21, 10, 2, 17, 5, 16, 28, 3"
2024-03-21,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, V","20, 0, 21, 10, 2, 17, 5, 16, 3, 28"
2024-03-22,"MSFT, AAPL, NVDA, AMZN, GOOGL, META, BRK-B, LLY, AVGO, V","20, 0, 21, 2, 10, 17, 5, 16, 3, 28"
2024-03-25,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, V","20, 0, 21, 10, 2, 17, 5, 16, 3, 28"
2024-03-26,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, V","20, 0, 21, 10, 2, 17, 5, 16, 3, 28"
2024-03-27,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, TSLA","20, 0, 21, 10, 2, 17, 5, 16, 3, 25"
2024-03-28,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, JPM","20, 0, 21, 10, 2, 17, 5, 16, 3, 14"
2024-04-01,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, JPM","20, 0, 21, 10, 2, 17, 5, 16, 3, 14"
2024-04-02,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, JPM","20, 0, 21, 10, 2, 17, 5, 16, 3, 14"
2024-04-03,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, JPM","20, 0, 21, 10, 2, 17, 5, 16, 3, 14"
2024-04-04,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, JPM","20, 0, 21, 10, 2, 17, 5, 16, 3, 14"
2024-04-05,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, JPM","20, 0, 21, 10, 2, 17, 5, 16, 3, 14"
2024-04-08,"MSFT, AAPL, NVDA, AMZN, GOOGL, META, BRK-B, LLY, AVGO, JPM","20, 0, 21, 2, 10, 17, 5, 16, 3, 14"
2024-04-09,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, JPM","20, 0, 21, 10, 2, 17, 5, 16, 3, 14"
2024-04-10,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, JPM","20, 0, 21, 10, 2, 17, 5, 16, 3, 14"
2024-04-11,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, JPM","20, 0, 21, 10, 2, 17, 5, 16, 3, 14"
2024-04-12,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, JPM","20, 0, 21, 10, 2, 17, 5, 16, 3, 14"
2024-04-15,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, V","20, 0, 21, 10, 2, 17, 5, 16, 3, 28"
2024-04-16,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, V","20, 0, 21, 10, 2, 17, 5, 16, 3, 28"
2024-04-17,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, V","20, 0, 21, 10, 2, 17, 5, 16, 3, 28"
2024-04-18,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, V","20, 0, 21, 10, 2, 17, 5, 16, 3, 28"
2024-04-19,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, V","20, 0, 21, 10, 2, 17, 5, 16, 3, 28"
2024-04-22,"MSFT, AAPL, GOOGL, NVDA, AMZN, META, BRK-B, LLY, AVGO, V","20, 0, 10, 21, 2, 17, 5, 16, 3, 28"
2024-04-23,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, V","20, 0, 21, 10, 2, 17, 5, 16, 3, 28"
2024-04-24,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, JPM","20, 0, 21, 10, 2, 17, 5, 16, 3, 14"
2024-04-25,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, JPM","20, 0, 21, 10, 2, 17, 5, 16, 3, 14"
2024-04-26,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, JPM","20, 0, 21, 10, 2, 17, 5, 16, 3, 14"
2024-04-29,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, JPM","20, 0, 21, 10, 2, 17, 5, 16, 3, 14"
2024-04-30,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, TSLA","20, 0, 21, 10, 2, 17, 5, 16, 3, 25"
2024-05-01,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, TSLA","20, 0, 21, 10, 2, 17, 5, 16, 3, 25"
2024-05-02,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, TSLA","20, 0, 21, 10, 2, 17, 5, 16, 3, 25"
2024-05-03,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, TSLA, AVGO","20, 0, 21, 10, 2, 17, 5, 16, 25, 3"
2024-05-06,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, TSLA","20, 0, 21, 10, 2, 17, 5, 16, 3, 25"
2024-05-07,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, TSLA","20, 0, 21, 10, 2, 17, 5, 16, 3, 25"
2024-05-08,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, TSLA","20, 0, 21, 10, 2, 17, 5, 16, 3, 25"
2024-05-09,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, JPM","20, 0, 21, 10, 2, 17, 5, 16, 3, 14"
2024-05-10,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, JPM","20, 0, 21, 10, 2, 17, 5, 16, 3, 14"
2024-05-13,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, JPM","20, 0, 21, 10, 2, 17, 5, 16, 3, 14"
2024-05-14,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, JPM","20, 0, 21, 10, 2, 17, 5, 16, 3, 14"
2024-05-15,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, JPM","20, 0, 21, 10, 2, 17, 5, 16, 3, 14"
2024-05-16,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, JPM","20, 0, 21, 10, 2, 17, 5, 16, 3, 14"
2024-05-17,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, JPM","20, 0, 21, 10, 2, 17, 5, 16, 3, 14"
2024-05-20,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, JPM","20, 0, 21, 10, 2, 17, 5, 16, 3, 14"
2024-05-21,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, JPM","20, 0, 21, 10, 2, 17, 5, 16, 3, 14"
2024-05-22,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, TSLA","20, 0, 21, 10, 2, 17, 5, 16, 3, 25"
2024-05-23,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, TSLA","20, 0, 21, 10, 2, 17, 5, 16, 3, 25"
2024-05-24,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, JPM","20, 0, 21, 10, 2, 17, 5, 16, 3, 14"
2024-05-28,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, JPM","20, 0, 21, 10, 2, 17, 5, 16, 3, 14"
2024-05-29,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, JPM","20, 0, 21, 10, 2, 17, 5, 16, 3, 14"
2024-05-30,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, JPM","20, 0, 21, 10, 2, 17, 5, 16, 3, 14"
2024-05-31,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, JPM","20, 0, 21, 10, 2, 17, 5, 16, 3, 14"
2024-06-03,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, JPM","20, 0, 21, 10, 2, 17, 5, 16, 3, 14"
2024-06-04,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, JPM","20, 0, 21, 10, 2, 17, 5, 16, 3, 14"
2024-06-05,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, JPM","20, 0, 21, 10, 2, 17, 5, 16, 3, 14"
2024-06-06,"MSFT, NVDA, AAPL, GOOGL, AMZN, META, BRK-B, LLY, AVGO, JPM","20, 21, 0, 10, 2, 17, 5, 16, 3, 14"
2024-06-07,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, TSLA","20, 0, 21, 10, 2, 17, 5, 16, 3, 25"
2024-06-10,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, JPM","20, 0, 21, 10, 2, 17, 5, 16, 3, 14"
2024-06-11,"MSFT, NVDA, AAPL, GOOGL, AMZN, META, BRK-B, LLY, AVGO, JPM","20, 21, 0, 10, 2, 17, 5, 16, 3, 14"
2024-06-12,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, JPM","20, 0, 21, 10, 2, 17, 5, 16, 3, 14"
2024-06-13,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, TSLA","20, 0, 21, 10, 2, 17, 5, 16, 3, 25"
2024-06-14,"AAPL, MSFT, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, TSLA","0, 20, 21, 10, 2, 17, 5, 16, 3, 25"
2024-06-17,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, TSLA","20, 0, 21, 10, 2, 17, 5, 16, 3, 25"
2024-06-18,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, AVGO, LLY, TSLA","20, 0, 21, 10, 2, 17, 5, 3, 16, 25"
2024-06-20,"NVDA, MSFT, AAPL, GOOGL, AMZN, META, BRK-B, LLY, AVGO, TSLA","21, 20, 0, 10, 2, 17, 5, 16, 3, 25"
2024-06-21,"MSFT, NVDA, AAPL, GOOGL, AMZN, META, BRK-B, LLY, AVGO, TSLA","20, 21, 0, 10, 2, 17, 5, 16, 3, 25"
2024-06-24,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, TSLA","20, 0, 21, 10, 2, 17, 5, 16, 3, 25"
2024-06-25,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, TSLA","20, 0, 21, 10, 2, 17, 5, 16, 3, 25"
2024-06-26,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, TSLA","20, 0, 21, 10, 2, 17, 5, 16, 3, 25"
2024-06-27,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, TSLA","20, 0, 21, 10, 2, 17, 5, 16, 3, 25"
2024-06-28,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, TSLA","20, 0, 21, 10, 2, 17, 5, 16, 3, 25"
2024-07-01,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, TSLA","20, 0, 21, 10, 2, 17, 5, 16, 3, 25"
2024-07-02,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, TSLA","20, 0, 21, 10, 2, 17, 5, 16, 3, 25"
2024-07-03,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, TSLA","20, 0, 21, 10, 2, 17, 5, 16, 3, 25"
2024-07-05,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, TSLA","20, 0, 21, 10, 2, 17, 5, 16, 3, 25"
2024-07-08,"MSFT, AAPL, NVDA, GOOGL, AMZN, META, BRK-B, LLY, TSLA, AVGO","20, 0, 21, 10, 2, 17, 5, 16, 25, 3"
2024-07-09,"AAPL, MSFT, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, TSLA","0, 20, 21, 10, 2, 17, 5, 16, 3, 25"
2024-07-10,"AAPL, MSFT, NVDA, GOOGL, AMZN, META, BRK-B, LLY, TSLA, AVGO","0, 20, 21, 10, 2, 17, 5, 16, 25, 3"
2024-07-11,"AAPL, MSFT, NVDA, GOOGL, AMZN, META, LLY, BRK-B, TSLA, AVGO","0, 20, 21, 10, 2, 17, 16, 5, 25, 3"
2024-07-12,"AAPL, MSFT, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, TSLA","0, 20, 21, 10, 2, 17, 5, 16, 3, 25"
2024-07-15,"AAPL, MSFT, NVDA, GOOGL, AMZN, META, BRK-B, LLY, TSLA, AVGO","0, 20, 21, 10, 2, 17, 5, 16, 25, 3"
2024-07-16,"AAPL, MSFT, NVDA, GOOGL, AMZN, META, BRK-B, LLY, TSLA, AVGO","0, 20, 21, 10, 2, 17, 5, 16, 25, 3"
2024-07-17,"AAPL, MSFT, NVDA, GOOGL, AMZN, META, BRK-B, LLY, TSLA, AVGO","0, 20, 21, 10, 2, 17, 5, 16, 25, 3"
2024-07-18,"AAPL, MSFT, NVDA, GOOGL, AMZN, META, BRK-B, LLY, TSLA, AVGO","0, 20, 21, 10, 2, 17, 5, 16, 25, 3"
2024-07-19,"AAPL, MSFT, NVDA, GOOGL, AMZN, META, BRK-B, LLY, TSLA, AVGO","0, 20, 21, 10, 2, 17, 5, 16, 25, 3"
2024-07-22,"AAPL, MSFT, NVDA, GOOGL, AMZN, META, BRK-B, LLY, TSLA, AVGO","0, 20, 21, 10, 2, 17, 5, 16, 25, 3"
2024-07-23,"AAPL, MSFT, NVDA, GOOGL, AMZN, META, BRK-B, LLY, TSLA, AVGO","0, 20, 21, 10, 2, 17, 5, 16, 25, 3"
2024-07-24,"AAPL, MSFT, NVDA, GOOGL, AMZN, META, BRK-B, LLY, TSLA, AVGO","0, 20, 21, 10, 2, 17, 5, 16, 25, 3"
2024-07-25,"AAPL, MSFT, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, TSLA","0, 20, 21, 10, 2, 17, 5, 16, 3, 25"
2024-07-26,"AAPL, MSFT, NVDA, GOOGL, AMZN, META, BRK-B, LLY, TSLA, AVGO","0, 20, 21, 10, 2, 17, 5, 16, 25, 3"
2024-07-29,"AAPL, MSFT, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, TSLA","0, 20, 21, 10, 2, 17, 5, 16, 3, 25"
2024-07-30,"AAPL, MSFT, NVDA, GOOGL, AMZN, META, BRK-B, LLY, TSLA, AVGO","0, 20, 21, 10, 2, 17, 5, 16, 25, 3"
2024-07-31,"AAPL, MSFT, NVDA, GOOGL, AMZN, META, BRK-B, LLY, TSLA, AVGO","0, 20, 21, 10, 2, 17, 5, 16, 25, 3"
2024-08-01,"AAPL, MSFT, NVDA, GOOGL, AMZN, META, BRK-B, LLY, AVGO, TSLA","0, 20, 21, 10, 2, 17, 5, 16, 3, 25"
